id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ZNF600	12	0.46509	0.57524	0.963439	11263	3	-0.10271	0.30033	0.47212	0.976933	9108	1	-0.10271
CDCA4	12	0.4654	0.57524	0.963439	11264	3	0.22351	0.008358	0.01806	0.249014	1367	5	0.22351
CMTM6	12	0.4654	0.57524	0.963439	11265	3	-0.18483	0.94877	0.94456	1.0	17448	1	-0.18483
MAGEB1	12	0.4654	0.57524	0.963439	11266	3	0.085559	0.25143	0.4044	0.922046	8255	4	0.085559
USP12	12	0.4654	0.57524	0.963439	11267	3	0.11457	0.04304	0.079326	0.470021	3197	5	0.11457
MRVI1	12	0.46554	0.57524	0.963439	11268	3	-0.084306	0.98913	0.98726	1.0	18455	0	-0.084306
FAM45A	12	0.46593	0.57656	0.963439	11269	1	-0.085215	0.068452	0.14473	0.656625	4147	3	-0.085215
CTNND1	12	0.46604	0.57656	0.963439	11270	3	0.00427	0.48315	0.6347	1.0	11886	3	0.00427
MTFP1	12	0.46623	0.57786	0.963439	11271	3	-0.024876	0.12245	0.2264	0.767551	5572	4	-0.024876
ZNF513	12	0.46628	0.57786	0.963439	11272	3	0.11154	0.69114	0.80066	1.0	14538	2	0.11154
ZNF407	12	0.4664	0.57786	0.963439	11273	3	0.014511	0.32091	0.49566	0.982544	9492	3	0.014511
AGXT	12	0.46642	0.57786	0.963439	11274	1	-0.0015038	0.023302	0.044543	0.356471	2344	5	-0.0015038
SNX10	12	0.46649	0.57786	0.963439	11275	3	-0.0037461	0.26784	0.42559	0.942104	8533	4	-0.0037461
GMPPB	12	0.46649	0.57786	0.963439	11276	2	0.099143	0.50437	0.6521	1.0	12163	3	0.099143
PTPRQ	12	0.4665	0.57786	0.963439	11277	3	-0.19282	0.24956	0.40086	0.920949	8221	3	-0.19282
ZSCAN31	12	0.46658	0.57786	0.963439	11278	2	0.13576	0.34388	0.52758	0.994534	9961	3	0.13576
SSX2IP	12	0.4666	0.57786	0.963439	11279	2	-0.014433	0.22916	0.37739	0.903657	7867	1	-0.014433
COL9A1	12	0.46664	0.57786	0.963439	11280	2	0.19244	0.013673	0.028961	0.304864	1775	5	0.19244
BID	12	0.46664	0.57786	0.963439	11281	3	0.044508	0.21089	0.35875	0.893626	7563	4	0.044508
ZFP69	12	0.46668	0.57786	0.963439	11282	2	0.16224	0.073445	0.15295	0.670372	4281	5	0.16224
ESPNL	12	0.46698	0.57786	0.963439	11283	3	-0.067636	0.21925	0.36957	0.903657	7702	4	-0.067636
NAB1	12	0.46708	0.57786	0.963439	11284	3	0.13668	0.53917	0.68422	1.0	12656	2	0.13668
CPT1A	12	0.46708	0.57786	0.963439	11285	3	-0.052338	0.97527	0.97139	1.0	18015	0	-0.052338
ROR2	12	0.4672	0.57786	0.963439	11286	2	0.24939	0.025427	0.046692	0.357819	2453	6	0.24939
TCF24	12	0.46728	0.57786	0.963439	11287	3	-0.099668	0.48943	0.63962	1.0	11976	3	-0.099668
MBD2	12	0.46728	0.57786	0.963439	11288	3	-0.17499	0.62507	0.76579	1.0	13910	1	-0.17499
PEX26	12	0.46745	0.57786	0.963439	11289	2	0.40295	0.0034562	0.0076764	0.160046	907	7	0.40295
OR2F1	12	0.46745	0.57786	0.963439	11290	3	0.13878	0.47923	0.63271	1.0	11844	3	0.13878
GRIN1	12	0.46751	0.57786	0.963439	11291	2	0.30003	0.038682	0.071162	0.446081	3020	6	0.30003
KRT16	12	0.46755	0.57786	0.963439	11292	3	0.4879	0.00066511	0.001439	0.064555	417	7	0.4879
PLIN1	12	0.46767	0.57786	0.963439	11293	3	-0.14993	0.97146	0.96634	1.0	17900	1	-0.14993
DSE	12	0.46772	0.57786	0.963439	11294	3	-0.10343	0.5432	0.68822	1.0	12717	2	-0.10343
FBXL15	12	0.46784	0.57786	0.963439	11295	2	0.33822	0.013278	0.028222	0.303736	1743	7	0.33822
GADD45A	12	0.46798	0.57915	0.963439	11296	2	0.003235	0.69994	0.80522	1.0	14634	2	0.003235
AP5S1	12	0.46814	0.57982	0.963439	11297	2	0.023322	0.10844	0.20946	0.758181	5205	4	0.023322
LOC100996693	12	0.46814	0.57982	0.963439	11298	1	0.43224	0.0016748	0.0032853	0.101292	612	8	0.43224
TBC1D8B	12	0.46814	0.57982	0.963439	11299	3	-0.096259	0.16389	0.3015	0.846031	6628	3	-0.096259
CHD6	12	0.46828	0.57982	0.963439	11300	1	0.12137	0.33616	0.52015	0.994469	9800	3	0.12137
TMEM56-RWDD3	12	0.46831	0.57982	0.963439	11301	3	0.08135	0.099626	0.195	0.736978	4972	5	0.08135
GLYATL2	12	0.46834	0.57982	0.963439	11302	1	0.10724	0.35389	0.54034	1.0	10149	3	0.10724
C5orf52	12	0.46836	0.57982	0.963439	11303	2	0.16256	0.043773	0.080611	0.473927	3216	6	0.16256
TMEM200B	12	0.46839	0.57982	0.963439	11304	3	-0.1028	0.75799	0.83437	1.0	15258	2	-0.1028
ALKBH5	12	0.46844	0.57982	0.963439	11305	2	-0.025099	0.20701	0.34994	0.88	7504	2	-0.025099
ZFP36L1	12	0.46865	0.57982	0.963439	11306	2	0.01157	0.96682	0.96192	1.0	17784	1	0.01157
PNLIPRP1	12	0.46868	0.57982	0.963439	11307	3	-0.10527	0.77259	0.84154	1.0	15439	2	-0.10527
HAUS5	12	0.46868	0.57982	0.963439	11308	3	-0.0024539	0.081965	0.1683	0.700267	4529	3	-0.0024539
ACTR8	12	0.46871	0.57982	0.963439	11309	3	0.3844	0.0034534	0.0076565	0.159984	905	6	0.3844
MAGEB5	12	0.46878	0.57982	0.963439	11310	2	0.18977	0.17595	0.31421	0.852039	6947	4	0.18977
SULT1A1	12	0.46878	0.57982	0.963439	11311	1	0.058334	0.56088	0.70226	1.0	12958	2	0.058334
RIPPLY2	12	0.46878	0.57982	0.963439	11312	1	0.40071	0.014579	0.030154	0.306797	1846	7	0.40071
KCTD7	12	0.4689	0.57982	0.963439	11313	3	-0.019276	0.12153	0.22571	0.767142	5537	3	-0.019276
PROM2	12	0.46895	0.57982	0.963439	11314	2	0.36407	0.0089644	0.018954	0.251096	1426	6	0.36407
FIZ1	12	0.46916	0.58038	0.963439	11315	3	0.079445	0.049527	0.097703	0.536897	3438	5	0.079445
RAMP2	12	0.46923	0.58038	0.963439	11316	2	-0.022887	0.10633	0.20773	0.758181	5144	4	-0.022887
FGL1	12	0.46924	0.58038	0.963439	11317	3	-0.21989	0.40724	0.58908	1.0	10914	3	-0.21989
PPP1R13L	12	0.46927	0.58038	0.963439	11318	3	-0.12244	0.014346	0.029737	0.306788	1828	3	-0.12244
C7orf76	12	0.46937	0.58038	0.963439	11319	3	-0.025961	0.41389	0.59128	1.0	10997	1	-0.025961
VIM	12	0.46939	0.58038	0.963439	11320	3	0.027935	0.29018	0.45791	0.968582	8911	3	0.027935
ABI3	12	0.46952	0.58038	0.963439	11321	3	0.17775	0.23057	0.37863	0.90571	7895	3	0.17775
SFXN5	12	0.46961	0.58038	0.963439	11322	2	-0.0063567	0.92952	0.93402	1.0	17183	1	-0.0063567
GDF15	12	0.46963	0.58038	0.963439	11323	2	0.010673	0.16149	0.29551	0.846031	6561	3	0.010673
SYNJ2BP-COX16	12	0.46972	0.58038	0.963439	11324	3	0.073194	0.71543	0.80975	1.0	14791	2	0.073194
NKD2	12	0.46972	0.58038	0.963439	11325	3	0.13531	0.46851	0.62697	1.0	11716	3	0.13531
RAE1	12	0.46976	0.58038	0.963439	11326	3	-0.078543	0.72688	0.81783	1.0	14910	2	-0.078543
SGCB	12	0.46982	0.58038	0.963439	11327	2	-0.01816	0.11053	0.2119	0.760611	5261	4	-0.01816
EMILIN1	12	0.46987	0.58038	0.963439	11328	1	0.40342	0.00033528	0.0007241	0.04294	319	9	0.40342
CACNG8	12	0.46998	0.58038	0.963439	11329	3	0.1711	0.0061583	0.01336	0.213628	1179	5	0.1711
NOL6	12	0.47006	0.58038	0.963439	11330	2	0.030893	0.35503	0.54503	1.0	10174	3	0.030893
NME3	12	0.47006	0.58038	0.963439	11331	2	-0.10536	0.01196	0.025532	0.291143	1647	4	-0.10536
YPEL2	12	0.47009	0.58038	0.963439	11332	1	0.19114	0.068023	0.14453	0.656625	4136	4	0.19114
MMP3	12	0.47018	0.58038	0.963439	11333	3	0.11967	0.23207	0.38246	0.908177	7922	4	0.11967
OR6K2	12	0.47024	0.58038	0.963439	11334	1	0.35284	0.0014211	0.0027581	0.08973	581	8	0.35284
FETUB	12	0.47031	0.58038	0.963439	11335	2	0.11956	0.19251	0.33182	0.857843	7245	3	0.11956
VPS51	12	0.47031	0.58038	0.963439	11336	1	0.093088	0.0086506	0.018598	0.251075	1392	6	0.093088
DCLRE1C	11	0.47036	0.5907	0.963602	11337	2	0.40412	0.013605	0.026085	0.296765	1770	6	0.40412
APITD1-CORT	12	0.47038	0.58038	0.963439	11338	1	0.057312	0.3715	0.56091	1.0	10495	4	0.057312
SMIM25	12	0.47044	0.58038	0.963439	11339	3	0.27072	0.00011733	0.00021522	0.018821	215	6	0.27072
EIF3CL	12	0.47049	0.58038	0.963439	11340	2	0.19368	0.14347	0.26349	0.816244	6093	5	0.19368
CES5A	12	0.47068	0.58038	0.963439	11341	2	0.14066	0.59716	0.73774	1.0	13498	2	0.14066
RNASE4	12	0.47069	0.58038	0.963439	11342	3	-0.013573	0.15249	0.28284	0.839566	6337	5	-0.013573
MEI4	12	0.47075	0.58038	0.963439	11343	1	0.40374	0.0071316	0.014926	0.222142	1265	7	0.40374
CLDN1	12	0.47083	0.58038	0.963439	11344	3	-0.11237	0.77549	0.84239	1.0	15479	2	-0.11237
PURB	12	0.47083	0.58038	0.963439	11345	3	0.048336	0.32294	0.49985	0.986618	9530	2	0.048336
ONECUT3	12	0.47088	0.58038	0.963439	11346	3	0.05122	0.084419	0.17123	0.701802	4597	5	0.05122
SLC17A9	12	0.47094	0.58038	0.963439	11347	2	0.029096	0.073467	0.15295	0.670372	4283	3	0.029096
FLYWCH2	12	0.47099	0.58038	0.963439	11348	3	0.085848	0.054226	0.10775	0.558095	3635	6	0.085848
DBNL	12	0.47099	0.58038	0.963439	11349	2	0.060767	0.59477	0.73384	1.0	13465	2	0.060767
MSI2	12	0.47144	0.58038	0.963439	11350	3	-0.2453	0.84061	0.89299	1.0	16353	2	-0.2453
AARSD1	12	0.47144	0.58038	0.963439	11351	3	0.081722	0.59989	0.7405	1.0	13544	3	0.081722
MLKL	12	0.47148	0.58038	0.963439	11352	2	0.13282	0.18445	0.32189	0.853943	7114	4	0.13282
OXER1	12	0.47159	0.58038	0.963439	11353	3	-0.077875	0.66474	0.7884	1.0	14308	1	-0.077875
GANAB	12	0.47161	0.58038	0.963439	11354	2	-0.027669	0.75035	0.82869	1.0	15179	2	-0.027669
IMPG2	12	0.47161	0.58038	0.963439	11355	2	-0.050511	0.20307	0.34279	0.870722	7429	4	-0.050511
PRB2	6	0.47172	0.51515	0.932521	11356	1	0.084138	0.14095	0.22042	0.766083	6025	2	0.084138
GNG11	12	0.47172	0.58038	0.963439	11357	2	0.11227	0.67701	0.79528	1.0	14419	1	0.11227
PLD3	12	0.47188	0.58173	0.963439	11358	3	0.00072095	0.0018883	0.003712	0.105525	655	3	0.00072095
TRIP13	12	0.47188	0.58173	0.963439	11359	3	0.073644	0.15604	0.28646	0.842383	6414	3	0.073644
FAR1	12	0.47198	0.58238	0.963439	11360	3	-0.0031583	0.71664	0.81014	1.0	14804	1	-0.0031583
RFPL4AL1	12	0.47198	0.58238	0.963439	11361	3	0.038086	0.9523	0.94772	1.0	17495	1	0.038086
GLRB	12	0.47207	0.58238	0.963439	11362	3	0.39267	0.025901	0.047307	0.357819	2483	6	0.39267
ZNF292	12	0.4721	0.58238	0.963439	11363	3	0.042532	0.79602	0.85764	1.0	15734	2	0.042532
ZGRF1	8	0.47213	0.53881	0.944113	11364	2	-0.24071	0.67337	0.74657	1.0	14387	1	-0.24071
GP1BB	12	0.47225	0.58238	0.963439	11365	2	0.19918	0.26954	0.42892	0.947229	8553	4	0.19918
KPTN	12	0.4723	0.58238	0.963439	11366	3	0.034198	0.057229	0.11623	0.583503	3763	4	0.034198
SDHAF2	12	0.4723	0.58238	0.963439	11367	2	0.11125	0.5403	0.68515	1.0	12676	3	0.11125
RNF4	12	0.47265	0.58239	0.963439	11368	3	0.35465	0.065955	0.13692	0.632338	4078	5	0.35465
RSPO2	12	0.47279	0.58239	0.963439	11369	1	-0.059757	0.51619	0.66074	1.0	12333	2	-0.059757
RNF135	12	0.4728	0.58239	0.963439	11370	3	-0.059381	0.053063	0.10491	0.551721	3587	4	-0.059381
PSKH2	12	0.47292	0.58239	0.963439	11371	3	-0.10863	0.17061	0.30662	0.846031	6824	3	-0.10863
CSTL1	12	0.47311	0.58305	0.963439	11372	3	-0.071258	0.37693	0.56911	1.0	10575	2	-0.071258
TRIM59	12	0.47317	0.58305	0.963439	11373	2	0.25625	0.15407	0.28403	0.839566	6373	5	0.25625
ZNF709	12	0.47318	0.58305	0.963439	11374	3	0.24856	0.062235	0.1319	0.625666	3979	5	0.24856
FARP2	12	0.47326	0.58305	0.963439	11375	3	-0.17787	0.89293	0.91887	1.0	16868	1	-0.17787
DDX25	12	0.47328	0.58305	0.963439	11376	2	0.14707	0.10339	0.20455	0.758181	5075	5	0.14707
CBWD6	6	0.47328	0.51609	0.932521	11377	1	0.0074775	0.38578	0.47933	0.980088	10685	1	0.0074775
MFAP5	12	0.47329	0.58305	0.963439	11378	2	0.12059	0.039617	0.073166	0.453096	3057	5	0.12059
WDR38	12	0.47332	0.58305	0.963439	11379	3	0.089092	0.33591	0.52015	0.994469	9796	3	0.089092
KIAA0141	12	0.47337	0.58305	0.963439	11380	3	0.13315	0.20237	0.34218	0.870442	7421	3	0.13315
DMXL2	12	0.47365	0.58305	0.963439	11381	2	0.22171	0.051921	0.10408	0.551721	3539	5	0.22171
COL4A6	12	0.47371	0.58305	0.963439	11382	2	-0.038675	0.98391	0.98067	1.0	18280	0	-0.038675
RAB11FIP3	12	0.47378	0.58305	0.963439	11383	2	-0.17828	0.50841	0.65505	1.0	12215	2	-0.17828
PIR	12	0.4738	0.58305	0.963439	11384	3	0.18506	0.29548	0.46308	0.968582	9015	2	0.18506
VAMP1	12	0.47397	0.58305	0.963439	11385	3	-0.273	0.14548	0.26759	0.819715	6151	4	-0.273
LRRC37B	12	0.47397	0.58305	0.963439	11386	2	-0.034701	0.55419	0.69579	1.0	12865	1	-0.034701
RPS28	12	0.47407	0.58305	0.963439	11387	2	-0.093461	0.41786	0.59311	1.0	11045	3	-0.093461
C2orf48	12	0.47411	0.58305	0.963439	11388	3	0.2281	0.16724	0.30385	0.846031	6722	5	0.2281
SEMA3G	12	0.47419	0.58305	0.963439	11389	2	0.24857	0.055865	0.11088	0.565182	3707	6	0.24857
RUNDC1	12	0.47424	0.58305	0.963439	11390	3	0.093845	0.61271	0.75117	1.0	13731	3	0.093845
LYL1	12	0.47451	0.58305	0.963439	11391	3	0.26972	0.028498	0.05017	0.366214	2593	6	0.26972
LY75-CD302	12	0.47451	0.58305	0.963439	11392	3	0.20832	0.36973	0.55968	1.0	10468	3	0.20832
SLC2A9	12	0.47451	0.58305	0.963439	11393	3	0.1637	0.32017	0.49382	0.980953	9482	4	0.1637
DGCR6L	12	0.47469	0.58305	0.963439	11394	3	0.22374	0.17553	0.31421	0.852039	6938	4	0.22374
CAMTA1	12	0.47469	0.58305	0.963439	11395	3	-0.0024486	0.17725	0.31625	0.852039	6971	3	-0.0024486
RPS6KA4	12	0.47476	0.58305	0.963439	11396	1	0.15717	0.017741	0.035195	0.323912	2043	4	0.15717
SLC29A2	12	0.47476	0.58305	0.963439	11397	2	0.37871	0.0054891	0.011875	0.200813	1117	6	0.37871
PRSS16	12	0.47481	0.58305	0.963439	11398	2	0.042564	0.20563	0.34699	0.874097	7475	4	0.042564
DCUN1D2	12	0.47488	0.58305	0.963439	11399	3	0.14327	0.3245	0.50068	0.986618	9565	4	0.14327
TSPAN6	12	0.47496	0.58305	0.963439	11400	2	-0.00032294	0.11699	0.22035	0.765968	5424	3	-0.00032294
MYBPC2	12	0.47496	0.58305	0.963439	11401	2	-0.089835	0.24576	0.39618	0.916335	8157	3	-0.089835
TXNDC9	12	0.4752	0.58305	0.963439	11402	2	-0.11668	0.91063	0.92768	1.0	17001	1	-0.11668
FAM208A	12	0.47524	0.58305	0.963439	11403	3	-0.21974	0.4785	0.63271	1.0	11833	2	-0.21974
ATP4A	12	0.47532	0.58305	0.963439	11404	3	0.15419	0.097555	0.19338	0.736978	4923	4	0.15419
GAB1	12	0.47535	0.58305	0.963439	11405	1	-0.19672	0.09104	0.18125	0.72066	4742	4	-0.19672
PPP3CB	12	0.47542	0.58305	0.963439	11406	3	0.16118	0.37202	0.56207	1.0	10503	4	0.16118
UTP3	12	0.47543	0.58305	0.963439	11407	3	0.0080523	0.33669	0.52056	0.994469	9808	4	0.0080523
TESK1	12	0.47546	0.58305	0.963439	11408	3	-0.0093729	0.14544	0.26759	0.819715	6146	3	-0.0093729
PRKG1	12	0.4757	0.58305	0.963439	11409	2	-0.052822	0.87034	0.90989	1.0	16687	1	-0.052822
PPP1R21	12	0.47571	0.58305	0.963439	11410	2	0.3067	0.12363	0.22848	0.769721	5602	5	0.3067
RABGAP1L	12	0.47583	0.58305	0.963439	11411	3	0.01315	0.39669	0.5813	1.0	10810	3	0.01315
PPP1R15A	12	0.47583	0.58305	0.963439	11412	3	-0.18373	0.918	0.92988	1.0	17078	1	-0.18373
ANO2	12	0.47588	0.58305	0.963439	11413	2	0.063268	0.052714	0.10475	0.551721	3569	4	0.063268
TMEM203	12	0.47588	0.58305	0.963439	11414	2	0.10702	0.097422	0.19337	0.736978	4911	5	0.10702
ESPL1	12	0.47588	0.58305	0.963439	11415	1	0.47963	0.0023788	0.0048145	0.1217	746	7	0.47963
OR5L2	12	0.47603	0.58305	0.963439	11416	3	0.15681	0.093695	0.19078	0.736978	4813	4	0.15681
LARP4	12	0.47603	0.58305	0.963439	11417	3	-0.15796	0.98623	0.98317	1.0	18351	0	-0.15796
DTYMK	12	0.4761	0.58305	0.963439	11418	1	0.081783	0.62004	0.76173	1.0	13839	3	0.081783
TMA16	12	0.47626	0.58305	0.963439	11419	3	-0.091814	0.072831	0.15228	0.670372	4263	3	-0.091814
WDR5B	12	0.47635	0.58305	0.963439	11420	2	0.24048	0.053014	0.10491	0.551721	3585	6	0.24048
CYP3A7-CYP3A51P	12	0.47639	0.58305	0.963439	11421	3	0.082953	0.55103	0.69294	1.0	12811	3	0.082953
RARS	12	0.47659	0.58339	0.963439	11422	3	-0.18802	0.97948	0.97695	1.0	18134	0	-0.18802
PTTG1IP	12	0.47664	0.58374	0.963439	11423	1	-0.022019	0.34202	0.52476	0.994534	9931	4	-0.022019
VNN2	12	0.47676	0.58374	0.963439	11424	1	-0.059585	0.36072	0.5521	1.0	10282	3	-0.059585
PCP4	12	0.4769	0.58374	0.963439	11425	2	0.1185	9.2808e-05	0.00017651	0.016674	199	5	0.1185
TMSB4X	12	0.4769	0.58374	0.963439	11426	2	0.23184	0.07948	0.16221	0.688522	4444	5	0.23184
SCGB2A2	12	0.47696	0.58374	0.963439	11427	3	-0.20437	0.18939	0.326	0.85489	7199	3	-0.20437
TTC29	12	0.47698	0.58374	0.963439	11428	2	-0.088365	0.88043	0.91423	1.0	16761	1	-0.088365
OR51G2	12	0.47706	0.58374	0.963439	11429	3	-0.047309	0.077088	0.15994	0.688522	4381	5	-0.047309
GNG4	12	0.47706	0.58374	0.963439	11430	2	0.29425	0.087056	0.17742	0.716314	4658	5	0.29425
STRAP	12	0.47714	0.58374	0.963439	11431	3	0.00048645	0.49622	0.6472	1.0	12070	2	0.00048645
TIMM13	12	0.47724	0.58374	0.963439	11432	3	-0.07462	0.52893	0.67348	1.0	12528	1	-0.07462
EPHX2	12	0.47724	0.58374	0.963439	11433	2	0.046718	0.87386	0.91117	1.0	16711	1	0.046718
FRYL	12	0.47742	0.58374	0.963439	11434	3	-0.17717	0.30372	0.47745	0.977999	9177	4	-0.17717
ADAT1	12	0.47753	0.58374	0.963439	11435	2	-0.033305	0.42481	0.59615	1.0	11131	2	-0.033305
FSTL3	12	0.47753	0.58374	0.963439	11436	3	0.074429	0.59604	0.73598	1.0	13478	3	0.074429
CPA1	12	0.47768	0.58374	0.963439	11437	2	0.48394	0.00087162	0.0016435	0.065871	470	7	0.48394
CHRNA7	12	0.47784	0.58374	0.963439	11438	2	-0.048958	0.12327	0.22788	0.769721	5592	4	-0.048958
PAAF1	12	0.47788	0.58374	0.963439	11439	2	0.011944	0.45287	0.61434	1.0	11526	3	0.011944
NOV	12	0.47811	0.58374	0.963439	11440	2	-0.054233	0.36725	0.55675	1.0	10415	4	-0.054233
GPR82	12	0.47819	0.58374	0.963439	11441	1	0.18512	0.012516	0.027303	0.303153	1695	5	0.18512
PLK4	12	0.47831	0.58504	0.963439	11442	2	0.54741	0.0003487	0.00075182	0.04326	329	6	0.54741
ZNF326	12	0.47831	0.58504	0.963439	11443	2	0.25309	0.052149	0.10434	0.551721	3549	6	0.25309
EP300	12	0.47839	0.58504	0.963439	11444	1	0.40586	2.13e-05	4.2102e-05	0.006376	124	6	0.40586
PBX1	12	0.47839	0.58504	0.963439	11445	2	0.13152	0.22391	0.3762	0.903657	7779	4	0.13152
TMEM53	12	0.47851	0.58504	0.963439	11446	3	-0.19361	0.84741	0.90011	1.0	16461	1	-0.19361
ADAMTS17	12	0.47851	0.58504	0.963439	11447	2	-0.17956	0.19025	0.327	0.855865	7207	1	-0.17956
ESCO1	12	0.4786	0.58504	0.963439	11448	2	0.092794	0.57064	0.70968	1.0	13113	3	0.092794
SPATC1L	12	0.47884	0.58504	0.963439	11449	2	0.37271	0.00066723	0.0014438	0.064555	419	7	0.37271
TIMP2	12	0.47894	0.58504	0.963439	11450	3	0.25461	0.15094	0.27944	0.835181	6304	5	0.25461
LEMD3	12	0.47902	0.58504	0.963439	11451	3	-0.056576	0.80091	0.86299	1.0	15799	1	-0.056576
TSSC1	12	0.47912	0.58504	0.963439	11452	3	-0.12601	0.7799	0.8454	1.0	15535	1	-0.12601
RPP25	12	0.47924	0.5854	0.963439	11453	3	-0.015494	0.2935	0.46212	0.968582	8975	3	-0.015494
NAALADL2	12	0.47924	0.58575	0.963439	11454	3	-0.094772	0.10585	0.2069	0.758181	5131	3	-0.094772
KRR1	12	0.47932	0.58575	0.963439	11455	2	-0.13865	0.77438	0.84198	1.0	15465	1	-0.13865
OXCT1	12	0.47933	0.58575	0.963439	11456	2	-0.018984	0.97507	0.97069	1.0	18008	0	-0.018984
SERPINA11	12	0.47946	0.58643	0.963439	11457	2	0.27701	0.15394	0.28352	0.839566	6370	5	0.27701
DTX2	12	0.4795	0.58643	0.963439	11458	2	0.2703	0.033307	0.05938	0.403925	2783	6	0.2703
NUBP2	12	0.47959	0.58643	0.963439	11459	1	-0.026394	0.82021	0.87585	1.0	16049	1	-0.026394
HRAS	12	0.47959	0.58643	0.963439	11460	2	0.11951	0.76001	0.83565	1.0	15279	1	0.11951
NUDT2	12	0.47959	0.58643	0.963439	11461	3	-0.08436	0.34548	0.52804	0.994534	9993	4	-0.08436
KLF3	12	0.47961	0.58643	0.963439	11462	3	0.12453	0.16022	0.29406	0.846031	6522	3	0.12453
RRNAD1	12	0.47969	0.587	0.963439	11463	3	-0.022171	0.056962	0.11568	0.581345	3753	4	-0.022171
KRTAP5-10	12	0.47979	0.58757	0.963439	11464	2	-0.048488	0.54125	0.68515	1.0	12689	3	-0.048488
UBFD1	12	0.47979	0.58757	0.963439	11465	1	0.2859	0.0046559	0.010431	0.190256	1027	5	0.2859
FAM120A	12	0.47995	0.58815	0.963439	11466	2	0.18577	0.061737	0.13083	0.625141	3953	4	0.18577
ENPP4	12	0.48006	0.58815	0.963439	11467	3	-0.089759	0.056954	0.11568	0.581345	3752	2	-0.089759
MEA1	4	0.48007	0.45681	0.901914	11468	1	0.014151	0.58362	0.56999	1.0	13303	1	0.014151
RAET1L	12	0.48013	0.58815	0.963439	11469	2	0.1719	0.17942	0.31725	0.852039	7015	4	0.1719
NEGR1	12	0.48019	0.58815	0.963439	11470	1	-0.051701	0.52312	0.66832	1.0	12438	1	-0.051701
LOX	12	0.48022	0.58815	0.963439	11471	3	-0.053045	0.80723	0.86836	1.0	15875	2	-0.053045
SPATA45	12	0.48022	0.58815	0.963439	11472	3	-0.049412	0.7481	0.82781	1.0	15144	2	-0.049412
ORC2	12	0.48039	0.58815	0.963439	11473	2	0.14987	0.36323	0.55385	1.0	10331	4	0.14987
NPM2	12	0.48055	0.58815	0.963439	11474	3	-0.095912	0.24312	0.39109	0.911789	8104	3	-0.095912
MEX3D	12	0.48055	0.58815	0.963439	11475	2	0.18552	0.044776	0.082948	0.48277	3248	5	0.18552
MUL1	12	0.48063	0.58815	0.963439	11476	2	0.11051	0.020875	0.040054	0.340792	2214	4	0.11051
ARV1	4	0.48068	0.4578	0.902484	11477	1	-0.053815	0.56044	0.55335	1.0	12950	1	-0.053815
DAZ4	8	0.48068	0.54501	0.949004	11478	2	-0.049678	0.22557	0.34886	0.878474	7808	3	-0.049678
DUSP3	12	0.48073	0.58815	0.963439	11479	3	-0.16226	0.73387	0.82022	1.0	14982	2	-0.16226
OR2A14	12	0.4809	0.58815	0.963439	11480	3	0.13888	0.60939	0.74911	1.0	13683	3	0.13888
UBXN10	12	0.4809	0.58815	0.963439	11481	3	-0.020493	0.082175	0.16849	0.700267	4536	5	-0.020493
RBM15	12	0.48091	0.58815	0.963439	11482	2	-0.029353	0.52794	0.67348	1.0	12515	2	-0.029353
TMC3	12	0.48094	0.58815	0.963439	11483	2	-0.13242	0.94215	0.94151	1.0	17343	1	-0.13242
IMP3	12	0.48125	0.58815	0.963439	11484	2	0.050125	0.28635	0.44908	0.958032	8844	3	0.050125
DNAJB2	12	0.48138	0.58815	0.963439	11485	2	-0.0009086	0.39646	0.5813	1.0	10807	3	-0.0009086
DDX56	12	0.48138	0.58815	0.963439	11486	1	0.18441	0.043658	0.08061	0.473927	3214	6	0.18441
AP3S1	12	0.48154	0.58815	0.963439	11487	2	-0.14547	0.33969	0.52221	0.994469	9889	3	-0.14547
IQCA1L	12	0.48167	0.58815	0.963439	11488	2	0.10197	0.1088	0.20946	0.758181	5217	5	0.10197
GRIK3	12	0.48174	0.58815	0.963439	11489	3	0.096803	0.016208	0.033131	0.319	1961	4	0.096803
STX11	12	0.48176	0.58815	0.963439	11490	3	0.1811	0.69761	0.80389	1.0	14605	2	0.1811
ZNF317	12	0.48176	0.58815	0.963439	11491	3	-0.28721	0.25321	0.40738	0.922046	8288	2	-0.28721
MECR	12	0.48181	0.58815	0.963439	11492	3	-0.23546	0.58986	0.72746	1.0	13384	2	-0.23546
PARP3	12	0.48183	0.58815	0.963439	11493	3	-0.1088	0.31365	0.4875	0.980641	9361	3	-0.1088
SF3A3	12	0.48183	0.58815	0.963439	11494	3	0.036309	0.34793	0.53006	0.994611	10037	4	0.036309
SLITRK6	12	0.48196	0.58815	0.963439	11495	3	0.39089	0.0049497	0.010749	0.19161	1063	6	0.39089
SLC26A7	12	0.48199	0.58815	0.963439	11496	1	0.17533	0.5966	0.73675	1.0	13488	3	0.17533
DOHH	12	0.4821	0.58815	0.963439	11497	2	-0.089028	0.97956	0.97734	1.0	18138	0	-0.089028
TIMM8B	12	0.48232	0.58815	0.963439	11498	3	0.049159	0.004649	0.010431	0.190256	1024	4	0.049159
OTUB2	12	0.48237	0.58815	0.963439	11499	2	0.26265	0.11176	0.21373	0.761318	5286	5	0.26265
